Account Number,Situs Address,SaleDate,SalePrice,RMVLAND,RMVIMPR,RMV,AV,Difference,Percent_Difference,Ratio
543912,3423 AUGUSTA NATIONAL DR S SALEM OR 97302,2025-06-13,682500.0,0,743870,743870,307900,-61370.0,-8.250097463266432,0.9174990253673357
576521,1353 BRENNER ST NE SALEM OR 97301,2025-06-13,420000.0,150330,225480,375810,183140,44190.0,11.75860142093079,1.117586014209308
567650,4950 CHAUNCEY CT SE SALEM OR 97302,2025-06-03,855000.0,207100,616940,824040,484630,30960.0,3.7570991699432064,1.037570991699432
577112,581 HIGHLAND AVE NE SALEM OR 97301,2025-06-16,370000.0,117250,232690,349940,197130,20060.0,5.7324112705035155,1.0573241127050352
550689,3595 CHEROKEE DR S SALEM OR 97302,2025-06-16,1475000.0,250500,952720,1203220,809520,271780.0,22.587722943435114,1.2258772294343512
580000,1965 GRANT ST NE SALEM OR 97301,2025-06-16,399000.0,157920,176320,334240,134480,64760.0,19.3752991862135,1.193752991862135
571333,3630 LACHS CT S SALEM OR 97302,2025-06-16,512000.0,165000,324950,489950,283190,22050.0,4.500459230533728,1.0450045923053373
592085,1330 SAGINAW ST S SALEM OR 97302,2025-06-24,651000.0,130000,383480,513480,267850,137520.0,26.781958401495675,1.2678195840149569
532377,5652 LIBERTY RD S SALEM OR 97306,2025-06-23,410000.0,250900,134470,385370,183870,24630.0,6.391260347198796,1.063912603471988
569711,6842 LEMONGRASS LOOP SE SALEM OR 97306,2025-06-20,575000.0,165000,374890,539890,313260,35110.0,6.503176573005612,1.065031765730056
327562,5974 BALLYMEADE ST SE SALEM OR 97306,2025-06-24,566000.0,115000,402040,517040,334430,48960.0,9.469286708958688,1.0946928670895868
332451,3034 HAZELGROVE ST NE SALEM OR 97305,2025-06-24,319900.0,99750,103970,203720,114290,116180.0,57.02925584135088,1.5702925584135088
586585,1525 EWALD AVE SE SALEM OR 97302,2025-06-24,493000.0,184500,253810,438310,275480,54690.0,12.47747028358924,1.1247747028358923
337220,3062 TIERRA DR NE SALEM OR 97305,2025-06-23,380000.0,137040,302950,439990,208470,-59990.0,-13.63440078183595,0.8636559921816405
581945,1400 15TH ST NE SALEM OR 97301,2025-06-23,337500.0,134540,174380,308920,144390,28580.0,9.251586171177003,1.09251586171177
603998,2058 LEGACY HEIGHTS DR SE SALEM OR 97302,2025-06-20,511000.0,133650,338910,472560,239160,38440.0,8.13441679363467,1.0813441679363467
552623,240 37TH AVE SE SALEM OR 97317,2025-06-23,339000.0,99750,75040,174790,105700,164210.0,93.94702214085474,1.9394702214085473
550372,4718 JADE ST NE SALEM OR 97305,2025-06-26,490000.0,137040,324240,461280,240180,28720.0,6.226153312521679,1.0622615331252168
344807,5768 JOYNAK ST S SALEM OR 97306,2025-06-26,387500.0,86450,295430,381880,198700,5620.0,1.4716664920917566,1.0147166649209176
571404,4565 DRAKE CT NE SALEM OR 97301,2025-06-26,390000.0,137040,199130,336170,155550,53830.0,16.01273165362763,1.1601273165362762
582070,2866 BROOKS AVE NE SALEM OR 97301,2025-06-26,377000.0,134540,161960,296500,139340,80500.0,27.150084317032043,1.2715008431703203
526657,1935 16TH ST NE SALEM OR 97301,2025-06-25,335000.0,137040,132810,269850,114650,65150.0,24.143042430980174,1.2414304243098018
590129,2054 SHILOH ST SE SALEM OR 97306,2025-06-25,439900.0,184500,194170,378670,183290,61230.0,16.16975202683075,1.1616975202683075
334489,1975 JAMISON DR SE SALEM OR 97306,2025-06-25,569900.0,184500,478130,662630,351080,-92730.0,-13.994235093491088,0.8600576490650891
606531,2242 JANE DR NE SALEM OR 97301,2025-06-27,425000.0,137040,302650,439690,221740,-14690.0,-3.3409902431258387,0.9665900975687416
573111,329 MOONLIGHT AVE SE SALEM OR 97302,2025-06-27,485000.0,165000,279160,444160,216860,40840.0,9.194884726224783,1.0919488472622478
583948,2156 CHURCH ST SE SALEM OR 97302,2025-06-27,499900.0,184500,268210,452710,235980,47190.0,10.423891674581961,1.1042389167458195
567766,1552 WEBSTER DR SE SALEM OR 97302,2025-06-30,799000.0,184500,539350,723850,352020,75150.0,10.381985217931893,1.103819852179319
531577,3419 COUNTRY CLUB DR S SALEM OR 97302,2025-06-30,750000.0,193250,416050,609300,378940,140700.0,23.09207287050714,1.2309207287050714
574403,1165 GARNET ST NE SALEM OR 97301,2025-06-30,315000.0,137040,151690,288730,113630,26270.0,9.098465694593564,1.0909846569459356
577403,3703 SCENIC VIEW DR SE SALEM OR 97302,2025-06-30,429400.0,165000,185730,350730,166890,78670.0,22.43035953582528,1.2243035953582528
585881,917 HEATHER LN SE SALEM OR 97302,2025-06-30,370440.0,184500,126640,311140,125120,59300.0,19.058944526579673,1.1905894452657968
527217,3021 D ST NE SALEM OR 97301,2025-06-20,425000.0,137040,328770,465810,184510,-40810.0,-8.761082844936777,0.9123891715506323
355532,4030 CHESHIRE LN SE SALEM OR 97302,2025-07-01,800000.0,184500,484690,669190,381970,130810.0,19.54751266456462,1.1954751266456463
333800,5905 PORT STEWART CT SE SALEM OR 97306,2025-07-01,620000.0,118000,588160,706160,452410,-86160.0,-12.201200860994675,0.8779879913900532
585305,4068 OAKMAN ST S SALEM OR 97302,2025-07-03,645000.0,165000,489690,654690,312830,-9690.0,-1.4800898134995188,0.9851991018650048
566467,870 JUDSON ST SE SALEM OR 97302,2025-07-08,425000.0,184500,184700,369200,149460,55800.0,15.113759479956663,1.1511375947995666
590713,5639 WALN CREEK CT S SALEM OR 97306,2025-07-10,540000.0,168000,403340,571340,293140,-31340.0,-5.485350229285539,0.9451464977071447
566324,3515 BELLE VISTA CT S SALEM OR 97302,2025-07-10,362502.0,175000,155250,330250,150400,32252.0,9.765934897804692,1.0976593489780468
566319,3510 BELLE VISTA CT S SALEM OR 97302,2025-07-10,362502.0,175000,150640,325640,150400,36862.0,11.319862424763542,1.1131986242476355
582819,1286 MADRONA AVE SE SALEM OR 97302,2025-07-14,400000.0,207100,270200,477300,248180,-77300.0,-16.195265032474335,0.8380473496752566
588244,1550 BAKER ST NE SALEM OR 97301,2025-07-14,330000.0,137040,231130,368170,145470,-38170.0,-10.367493277561996,0.89632506722438
595027,1835 CHURCH ST SE SALEM OR 97302,2025-07-14,440000.0,187500,245210,432710,234320,7290.0,1.6847311132167042,1.016847311132167
575102,1683 MAHOGANY CT NE SALEM OR 97301,2025-07-11,399900.0,137040,296530,433570,222610,-33670.0,-7.765758701017137,0.9223424129898287
564739,140 44TH PL NE SALEM OR 97301,2025-07-11,380000.0,138940,218240,357180,166020,22820.0,6.388935550702726,1.0638893555070272
597086,533 ILLINOIS AVE NE SALEM OR 97301,2025-06-30,429000.0,137040,297200,434240,223180,-5240.0,-1.2067059690493736,0.9879329403095063
568889,3870 SAXON DR S SALEM OR 97302,2025-07-11,455000.0,165000,213620,378620,186760,76380.0,20.173260789181764,1.2017326078918176
355050,1209 THUNDERBIRD AVE S SALEM OR 97306,2025-07-16,570000.0,165000,391790,556790,305990,13210.0,2.3725282422457297,1.0237252824224572
591481,900 FAIRVIEW AVE SE SALEM OR 97302,2025-07-16,449900.0,184500,399310,583810,237060,-133910.0,-22.937256984292834,0.7706274301570717
341411,5630 CINNAMON TEAL ST SE SALEM OR 97306,2025-07-17,609900.0,175000,493370,668370,370800,-58470.0,-8.748148480631986,0.9125185151936801
343185,143 LANTANA AVE SE SALEM OR 97306,2025-07-17,450000.0,165000,301830,466830,246360,-16830.0,-3.6051667630615,0.963948332369385
591930,3831 HARVEY AVE SE SALEM OR 97302,2025-07-17,380000.0,184500,135900,320400,131640,59600.0,18.60174781523096,1.1860174781523096
589548,701 CHURCH ST NE SALEM OR 97301,2025-07-18,525000.0,75000,353770,428770,157850,96230.0,22.443267952515335,1.2244326795251534
586472,5238 APPEAL CT S SALEM OR 97306,2025-07-22,420000.0,165000,288140,453140,230250,-33140.0,-7.313413073222404,0.9268658692677759
569840,1914 SPICETREE LN SE SALEM OR 97306,2025-07-23,460000.0,165000,467370,632370,328130,-172370.0,-27.2577763018486,0.727422236981514
589068,595 LESLIE ST SE SALEM OR 97301,2025-06-26,760000.0,161900,489710,651610,363660,108390.0,16.634183023587727,1.1663418302358772
593521,5336 LIBERTY RD S SALEM OR 97306,2025-08-07,405000.0,168000,223420,391420,184400,13580.0,3.469419038373103,1.034694190383731
565834,6690 CONTINENTAL CIR SE SALEM OR 97306,2025-07-28,362900.0,88950,223810,312760,207790,50140.0,16.03146182376263,1.1603146182376263
578847,4754 MANNING DR NE SALEM OR 97305,2025-07-25,425000.0,137040,293600,430640,210620,-5640.0,-1.3096786178710755,0.9869032138212892
576520,1343 BRENNER ST NE SALEM OR 97301,2025-07-25,430000.0,137040,322800,459840,200240,-29840.0,-6.489213639526792,0.9351078636047321
569868,1993 SPICETREE LN SE SALEM OR 97306,2025-07-25,456000.0,165000,379220,544220,297760,-88220.0,-16.210356105986552,0.8378964389401345
583358,957 BROWNING AVE S SALEM OR 97302,2025-07-29,425000.0,165000,196840,361840,185920,63160.0,17.455228830422286,1.1745522883042228
586379,635 HICKORY ST NE SALEM OR 97301,2025-07-30,455000.0,99750,511510,611260,199970,-156260.0,-25.56358996171842,0.7443641003828159
577615,1263 WOODACRE DR SE SALEM OR 97302,2025-07-31,430000.0,184500,262180,446680,212450,-16680.0,-3.734216889048088,0.9626578311095191
593271,2235 JUNTURA CT S SALEM OR 97302,2025-07-31,544000.0,165000,262480,427480,261370,116520.0,27.25741555160475,1.2725741555160475
545724,564 TIERRA DR NE SALEM OR 97301,2025-07-31,447500.0,137040,260420,397460,194850,50040.0,12.58994615810396,1.1258994615810396
575847,1524 MADRAS ST SE SALEM OR 97306,2025-08-01,300000.0,0,355060,355060,157260,-55060.0,-15.50723821325973,0.8449276178674027
531922,4802 SKYLINE RD S SALEM OR 97306,2025-08-01,850000.0,192500,535160,727660,344070,122340.0,16.81279718549872,1.1681279718549873
596549,5190 WOODSCAPE DR SE SALEM OR 97306,2025-08-01,530000.0,184500,282470,466970,279110,63030.0,13.49765509561642,1.1349765509561642
595427,592 SALEM HEIGHTS AVE S SALEM OR 97302,2025-08-14,299900.0,0,417800,417800,170670,-117900.0,-28.219243657252274,0.7178075634274773
582415,1925 FAIRMOUNT AVE S SALEM OR 97302,2025-08-14,574000.0,123000,332210,455210,266840,118790.0,26.095648162386592,1.2609564816238659
332275,4329 SACRAMENTO CT NE SALEM OR 97305,2025-08-14,385000.0,137040,292020,429060,203980,-44060.0,-10.26896005220715,0.8973103994779285
344802,5758 JOYNAK ST S SALEM OR 97306,2025-08-06,360000.0,86450,284410,370860,204250,-10860.0,-2.928328749393302,0.970716712506067
549823,3718 IVY WAY NE SALEM OR 97305,2025-08-04,434500.0,137040,260890,397930,196900,36570.0,9.190058553011836,1.0919005855301183
357537,4924 ORBIT AVE NE SALEM OR 97305,2025-08-04,540000.0,137040,409610,546650,304560,-6650.0,-1.2165005030641178,0.9878349949693588
596570,5231 WOODSCAPE DR SE SALEM OR 97306,2025-08-08,555900.0,184500,310930,495430,324710,60470.0,12.205558807500555,1.1220555880750056
343833,2678 BROOKS AVE NE SALEM OR 97301,2025-08-08,308000.0,118730,236610,355340,155790,-47340.0,-13.32245173636517,0.8667754826363483
579091,4658 MANNING DR NE SALEM OR 97305,2025-08-08,422000.0,137040,252230,389270,204630,32730.0,8.408045829372929,1.0840804582937293
596119,1745 CHURCH ST SE SALEM OR 97302,2025-08-08,435000.0,184500,122560,307060,181300,127940.0,41.66612388458282,1.4166612388458282
333048,4420 NALANI CT SE SALEM OR 97302,2025-08-12,470000.0,165000,277240,442240,229800,27760.0,6.277134587554269,1.0627713458755428
343418,285 SUMMIT VIEW AVE SE SALEM OR 97306,2025-08-15,457000.0,165000,281000,446000,263530,11000.0,2.4663677130044843,1.0246636771300448
579275,4591 INDIAN EARTH CT NE SALEM OR 97305,2025-08-20,489900.0,140040,396380,536420,275950,-46520.0,-8.672309011595392,0.9132769098840461
332072,2660 EVERGREEN CT NE SALEM OR 97301,2025-08-20,359900.0,134540,156230,290770,154130,69130.0,23.774804828558654,1.2377480482855865
360175,4878 RANGER AVE NE SALEM OR 97305,2025-08-20,474900.0,137040,332830,469870,265460,5030.0,1.0705088641539149,1.0107050886415392
585942,3374 PIONEER DR SE SALEM OR 97302,2025-08-20,415000.0,184500,180290,364790,166680,50210.0,13.76408344526988,1.137640834452699
574893,1085 OXFORD ST SE SALEM OR 97302,2025-08-22,415000.0,184500,159630,344130,182560,70870.0,20.593961584285008,1.2059396158428501
354503,156 FRONT ST NE 240 SALEM OR 97301,2025-08-22,400000.0,0,373640,373640,188260,26360.0,7.054919173536025,1.0705491917353602
576239,365 KING ST S SALEM OR 97302,2025-08-22,290000.0,162500,109510,272010,97050,17990.0,6.613727436491305,1.0661372743649131
565159,4002 ALDERBROOK AVE SE SALEM OR 97302,2025-08-25,460000.0,165000,317600,482600,246420,-22600.0,-4.682967260671363,0.9531703273932863
582914,1052 SHAMROCK DR SE SALEM OR 97302,2025-08-26,360000.0,184500,136700,321200,133180,38800.0,12.079701120797012,1.1207970112079702
575287,1790 BOONE RD SE SALEM OR 97306,2025-08-27,426000.0,167550,169140,336690,155760,89310.0,26.52588434464938,1.2652588434464938
577477,1335 KATHY ST S SALEM OR 97306,2025-08-27,460000.0,165000,336310,501310,240990,-41310.0,-8.240410125471264,0.9175958987452874
586216,1790 CAPITOL ST SE SALEM OR 97302,2025-08-21,385000.0,187500,155000,342500,137860,42500.0,12.408759124087592,1.1240875912408759
580637,172 CARNELIA ST SE SALEM OR 97306,2025-08-21,445000.0,168000,298800,466800,233810,-21800.0,-4.670094258783205,0.9532990574121679
577842,4384 BURLINGTON LOOP NE SALEM OR 97305,2025-08-29,389000.0,137040,196970,334010,143820,54990.0,16.46357893476243,1.1646357893476242
573416,1750 JOHN ST S SALEM OR 97302,2025-09-03,639000.0,123000,422540,545540,333460,93460.0,17.13164937493126,1.1713164937493126
352662,2496 EQUESTRIAN LOOP S SALEM OR 97302,2025-09-08,515000.0,165000,349310,514310,253880,690.0,0.13416033131768776,1.0013416033131768
340389,4001 12TH ST CUTOFF SE 18 SALEM OR 97302,2025-09-08,260000.0,0,287920,287920,154540,-27920.0,-9.697138093914976,0.9030286190608502
568867,3867 CAVALIER DR S SALEM OR 97302,2025-09-05,476000.0,165000,276760,441760,213660,34240.0,7.750814922129663,1.0775081492212966
566097,1425 REES HILL RD SE SALEM OR 97306,2025-09-05,455000.0,165000,285030,450030,261590,4970.0,1.1043708197231294,1.0110437081972312
561853,3013 SURFWOOD DR NE SALEM OR 97305,2025-09-26,258000.0,98060,28540,126600,57020,131400.0,103.7914691943128,2.037914691943128
589082,750 HIGH ST SE SALEM OR 97301,2025-09-05,389105.0,161900,326860,488760,275020,-99655.0,-20.389352647516162,0.7961064735248383
586734,4598 BETH ST NE SALEM OR 97301,2025-09-11,399900.0,137040,324560,461600,257010,-61700.0,-13.366551126516466,0.8663344887348353
353261,2303 SOAPSTONE AVE SE SALEM OR 97306,2025-09-11,630000.0,184500,551000,735500,369430,-105500.0,-14.34398368456832,0.8565601631543168
573429,495 LINCOLN ST S SALEM OR 97302,2025-09-10,842000.0,141600,682950,824550,638010,17450.0,2.1163058638044996,1.021163058638045
567886,1953 ARITHMETIC DR SE SALEM OR 97302,2025-09-10,480000.0,184500,214530,399030,234510,80970.0,20.291707390421774,1.2029170739042176
327427,727 HORSEBACK CT NE SALEM OR 97301,2025-09-10,399000.0,137040,268470,405510,196240,-6510.0,-1.605385810460901,0.983946141895391
532289,5686 BATTLE CREEK RD SE SALEM OR 97306,2025-09-12,500000.0,283490,78860,362350,109400,137650.0,37.988133020560234,1.3798813302056023
325975,972 SAHALEE CT SE SALEM OR 97306,2025-09-15,549900.0,86450,679400,765850,450280,-215950.0,-28.197427694718286,0.7180257230528171
338834,6189 GENESIS ST SE SALEM OR 97306,2025-09-16,585000.0,187500,418260,605760,293560,-20760.0,-3.4270998415213945,0.965729001584786
353138,2540 DRAGONFLY CT SE SALEM OR 97306,2025-09-19,665000.0,184500,487450,671950,371180,-6950.0,-1.0343031475556217,0.9896569685244437
605094,5958 EVANGELISTA ST S SALEM OR 97306,2025-09-19,630000.0,150000,0,150000,80940,480000.0,320.0,4.2
594161,2870 BRIDGEPORT AVE SE SALEM OR 97306,2025-09-19,545000.0,187500,377780,565280,280010,-20280.0,-3.5876026040192475,0.9641239739598075
595444,634 SALEM HEIGHTS AVE S SALEM OR 97302,2025-09-30,300000.0,0,340870,340870,206390,-40870.0,-11.98990817613753,0.8801009182386247
572040,2174 MAPLEWOOD DR S SALEM OR 97306,2025-09-24,260000.0,86450,158320,244770,115880,15230.0,6.222167749315684,1.0622216774931568
586260,1060 CROSS ST SE SALEM OR 97302,2025-09-24,370000.0,184500,124250,308750,127620,61250.0,19.838056680161944,1.1983805668016194
547236,395 44TH AVE SE SALEM OR 97317,2025-09-24,425000.0,137040,293040,430080,205070,-5080.0,-1.1811755952380951,0.9881882440476191
611746,4912 COLUMBUS AVE NE SALEM OR 97301,2025-09-25,447920.0,122040,0,122040,62060,325880.0,267.0272041953458,3.670272041953458
592787,4552 KURTH ST S SALEM OR 97302,2025-09-26,415000.0,165000,242940,407940,257610,7060.0,1.7306466637250575,1.0173064666372507
575119,859 GLENDORA AVE SE SALEM OR 97306,2025-09-29,673000.0,168000,538330,706330,325790,-33330.0,-4.718757521271927,0.9528124247872808
332259,341 CORNERSTONE CT NE SALEM OR 97301,2025-09-29,315000.0,137040,177970,315010,130900,-10.0,-0.0031745023967493092,0.9999682549760325
565849,6745 CONTINENTAL CIR SE SALEM OR 97306,2025-09-29,375000.0,88950,229880,318830,205430,56170.0,17.617539127434682,1.176175391274347
607076,2862 BECKLOW AVE SE SALEM OR 97306,2025-09-29,636990.0,169500,0,169500,78460,467490.0,275.8053097345133,3.7580530973451327
611565,1706 STRONG RD SE SALEM OR 97302,2025-10-02,603243.0,144080,0,144080,73260,459163.0,318.6861465852304,4.186861465852305
605085,6062 EVANGELISTA ST S SALEM OR 97306,2025-10-02,599900.0,165000,467560,632560,326320,-32660.0,-5.16314657898065,0.9483685342101935
590861,5305 RED LEAF DR S SALEM OR 97306,2025-10-07,418700.0,165000,209680,374680,199060,44020.0,11.748692217358812,1.1174869221735881
578561,628 WIPWOOD DR SE SALEM OR 97306,2025-10-10,496000.0,165000,300600,465600,233310,30400.0,6.529209621993128,1.0652920962199313
580712,2040 LAUREL AVE NE SALEM OR 97301,2025-10-10,390000.0,137040,196670,333710,138790,56290.0,16.867939228671602,1.168679392286716
607331,538 EVELYN VALLEY ST SE SALEM OR 97306,2025-10-10,533995.0,150000,0,150000,78460,383995.0,255.99666666666664,3.5599666666666665
592034,395 WILSON ST S SALEM OR 97302,2025-10-15,384900.0,120000,149310,269310,132880,115590.0,42.92079759385095,1.4292079759385095
337593,765 JACKWOOD ST SE SALEM OR 97306,2025-10-14,630000.0,165000,514540,679540,369450,-49540.0,-7.290225740942402,0.927097742590576
611724,4904 COLUMBUS AVE NE SALEM OR 97301,2025-10-15,438995.0,122040,0,122040,62060,316955.0,259.7140281874795,3.597140281874795
551164,3854 47TH AVE NE SALEM OR 97305,2025-10-21,430000.0,137040,313180,450220,212950,-20220.0,-4.491137666029941,0.9550886233397006
583817,2175 SUMMER ST SE SALEM OR 97302,2025-10-21,415000.0,194500,176040,370540,206710,44460.0,11.99870459329627,1.1199870459329626
352660,2474 EQUESTRIAN LOOP S SALEM OR 97302,2025-10-22,456000.0,165000,290430,455430,256280,570.0,0.1251564455569462,1.0012515644555695
546926,4931 MINK CT NE SALEM OR 97305,2025-10-27,485000.0,137040,355280,492320,262220,-7320.0,-1.4868378290542736,0.9851316217094572
611661,2613 MT ST HELENS AVE SE SALEM OR 97302,2025-10-24,464850.0,169500,0,169500,86190,295350.0,174.24778761061947,2.7424778761061948
605128,5926 PALAZZO ST S SALEM OR 97306,2025-10-24,618000.0,150000,0,150000,80940,468000.0,312.0,4.12
353147,5413 TERRA COTTA DR SE SALEM OR 97306,2025-10-28,575000.0,184500,383780,568280,331230,6720.0,1.1825156612937284,1.0118251566129373
592138,4854 NINA AVE SE SALEM OR 97302,2025-10-29,440000.0,165000,207360,372360,194740,67640.0,18.165216457191967,1.1816521645719196
565914,6675 HUNTINGTON CIR SE SALEM OR 97306,2025-10-31,379900.0,88950,235700,324650,205120,55250.0,17.018327429539504,1.170183274295395
335592,5945 DEWPOINTE ST SE SALEM OR 97306,2025-10-31,460000.0,184500,303740,488240,267970,-28240.0,-5.784040635752909,0.9421595936424709
